Label,LarvalRecords.LarvaID,CollectionEvent,RackNo,Species,LarvaePhoto,LarvaEthanolLength,LarvaLength,KnownAge,CollectedBy,LarvalRecords.Comments,Calculated Age,Delta13C,Delta15N,CNRatio,BodyWeight,SourceLarvae,LarvalRecords.CreatedDate,LarvalRecords.PlateID,LarvalRecords.Row,LarvalRecords.Column,LarvalRecords.NestID,LarvalOtoliths.LarvaID,OtolithCount,Otolith1Length,Otolith1Width,Otolith1Photo,PatsLength,Ratio1,Otolith1Rings,Otolith2Length,Otolith2Width,Otolith2Photo,Ratio2,Otolith2Rings,AblationSlide,AblationSlideColumn,AblationSlideRow,AblationCentralityScore,MeanOtolithLength,LarvalOtoliths.Comments,MeanDailyIncrements,LarvalOtoliths.CreatedDate,OLEstimateAge,Larva Collection.ID,Set Date,Net,Set Time,Set Flow Rotor Count,Set 30 Seconds Count,Set Rotor Delta,Water Temperature on Set,Water Temperature on Pull,Pull Time,Pull Flow Rotor Count,Pull 30 sec Rotor Count,Pull Rotor Delta,Larva Collection.Comments,Examined,Larvae Found,Cod Confirmed,Larvae Comments,Weather,cSettime,cPulltime,Soak Time,Pull Date,Larva Collection.Source,Depth (m),Total Rotor Delta,Delta per Hour,Average set and pull 30 sec delta,Av rotor if over whole soak time,Maccullochella larvae,Perca larvae,Cyprinus larvae,Other species,Location,SoakHours,OrigTotalRotor,YearOnly,Day of Year,Larva Collection.CreatedDate,SiteName,ACFlowAndWQ.ID,Datetime,ACFlowAndWQ.Station,DischargeMean,WaterTempMean,pH Instantaneous,TurbidityMean,DOInstantaneous,Sites.ID,RiverName,RiverSystemPart,Segment,Site Name,Latitude,Longitude,GPS Coordinates,new Latitude,new Longitude,X,Y,Elevation (m) from DEM,Distance from source (m),Distance to Angle Crossing (m),Distance_old,Sites.Source,AKA,Type,Slope,Width,Depth,Description,Fishing Access,Seg,Field0,ageOL,hatchDoY,incubTime,spawnDoY,Genetics.PlateID,Genetics.Row,Genetics.Column,raceCladeName,raceCladeNumber,CladeName,cladeNumber,cladeGoTName,Genetics.NestID,NestGoTName,Sibling,SiblingIDs,Genetics.Comments,Genetics.CreatedDate,nestMother
L20131127-371,371,842,,,C:\DBImages\Larva\371.jpg,10.267,10.6489324,,Alan Couch,"nail polish point on multi slide dried out, therefore D7 is empty",,,,,,Wild caught Murrumbidgee,28-Aug-14,2013B,H,6.00,,371,2,285,205,C:\DBImages\O1\O1_371.jpg,,1.39,,,,C:\DBImages\O2\O2_371.jpg,,,F,6,D,,285,,,19-Aug-14,16.89,842,27-Nov-13,Drift net 6,00-Jan-00,543845,544406,561,22.00,,00-Jan-00,654638,654903,265,,TRUE,TRUE,TRUE,"lots, 7 frozen",,27/11/2013 14:25,28/11/2013 10:45,20:20,28-Nov-13,,,111058,5552.9,413,1007720,40,,,,,20.33333333,,2013,331,30-Nov-13,Lanyon,985,27-Nov-13,Angle Crossing,391.819,21.015,7.158,7.34,95.06,2,Murrumbidgee,,,Lanyon,-35.477983,149.064017,"S35°28’40.74”, E149°03’50.46”",-35.47801163,149.0639663,687251.8273,6071990.275,580,231166.7,13980.3,14236,M2G Project Information Document,Jeggerline,Sample,0.08,63,3.5,"Low gradient, 
open valley",7,14,Angle Crossing,16.8932673,314.1067327,6.652995,307.4537377,,,,,,,,,,,,,,,
L20131127-372,372,842,,,C:\DBImages\Larva\372.jpg,10.226,10.6064072,,Alan Couch,,,,,,,Wild caught Murrumbidgee,28-Aug-14,2013B,H,7.00,,372,2,290,210,C:\DBImages\O1\O1_372.jpg,,1.38,,,,C:\DBImages\O2\O2_372.jpg,,,F,8,D,,290,,,19-Aug-14,17.19,842,27-Nov-13,Drift net 6,00-Jan-00,543845,544406,561,22.00,,00-Jan-00,654638,654903,265,,TRUE,TRUE,TRUE,"lots, 7 frozen",,27/11/2013 14:25,28/11/2013 10:45,20:20,28-Nov-13,,,111058,5552.9,413,1007720,40,,,,,20.33333333,,2013,331,30-Nov-13,Lanyon,985,27-Nov-13,Angle Crossing,391.819,21.015,7.158,7.34,95.06,2,Murrumbidgee,,,Lanyon,-35.477983,149.064017,"S35°28’40.74”, E149°03’50.46”",-35.47801163,149.0639663,687251.8273,6071990.275,580,231166.7,13980.3,14236,M2G Project Information Document,Jeggerline,Sample,0.08,63,3.5,"Low gradient, 
open valley",7,14,Angle Crossing,17.1890593,313.8109407,6.652995,307.1579457,,,,,,,,,,,,,,,
B20131128-373,373,849,,,C:\DBImages\Larva\373.jpg,9.818,10.1832296,,Alan Couch,"no gut, see: 373.jpg",,,,,,Wild caught Murrumbidgee,29-Aug-14,2013B,H,8.00,,373,2,255,185,C:\DBImages\O1\O1_373.jpg,,1.38,,,,C:\DBImages\O2\O2_373.jpg,,,F,9,D,,255,,,19-Aug-14,15.12,849,28-Nov-13,Drift net 4,00-Jan-00,281260,281896,636,,,00-Jan-00,475979,476027,48,,TRUE,TRUE,FALSE,,,28/11/2013 13:42,29/11/2013 11:58,22:16,29-Nov-13,,,194767,8853.045455,342,913824,1,,,,,22.26666667,,2013,332,30-Nov-13,Bullen Range,986,28-Nov-13,Angle Crossing,359.786,21.049,7.036,6.82,93.42,5,Murrumbidgee,,,Bullen Range,-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,M2G Project Information Document,Fairvale,Sample,0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,Angle Crossing,15.1185153,316.8814847,6.630317,310.2511677,,,,,,,,,,,,,,,
M20131128-374,374,850,,,C:\DBImages\Larva\374.jpg,9.419,9.7693868,,Alan Couch,,,,,,,Wild caught Murrumbidgee,29-Aug-14,2013B,H,9.00,,374,2,290,215,C:\DBImages\O1\O1_374.jpg,,1.35,,,,C:\DBImages\O2\O2_374.jpg,,,F,10,D,,290,,,19-Aug-14,17.19,850,28-Nov-13,Drift net 1,00-Jan-00,13058,13555,497,,,00-Jan-00,243277,243403,126,,TRUE,TRUE,FALSE,,,28/11/2013 15:25,29/11/2013 9:31,18:06,29-Nov-13,,,230345,12796.94444,311.5,676578,1,,,,,18.1,,2013,332,30-Nov-13,Murramore,986,28-Nov-13,Angle Crossing,359.786,21.049,7.036,6.82,93.42,3,Murrumbidgee,,,Murramore,-35.438889,149.070925,"S35°26’20.00”, E149°04’15.33”",-35.43879611,149.0715458,688030.8547,6076313.781,570.5,227290.7,20813.6,21379,M2G Project Information Document,,Sample,0.37,41,6.5,"Low gradient, confined valley with floodplain pockets",6,21,Angle Crossing,17.1890593,314.8109407,6.630317,308.1806237,,,,,,,,,,,,,,,
M20131128-375,375,851,,,C:\DBImages\Larva\375.jpg,10.228,10.6084816,,Alan Couch,,,,,,,Wild caught Murrumbidgee,29-Aug-14,2013B,H,10.00,,375,2,275,215,C:\DBImages\O1\O1_375.jpg,,1.28,,,,C:\DBImages\O2\O2_375.jpg,,,F,11,D,,275,,,19-Aug-14,16.30,851,28-Nov-13,Drift net 2,00-Jan-00,403670,404493,823,,,00-Jan-00,1029405,1029510,105,added a mill,TRUE,TRUE,FALSE,,,28/11/2013 15:27,29/11/2013 9:31,18:04,29-Nov-13,,,625840,34768.88889,464,1005952,5,,,,,18.06666667,,2013,332,30-Nov-13,Murramore,986,28-Nov-13,Angle Crossing,359.786,21.049,7.036,6.82,93.42,3,Murrumbidgee,,,Murramore,-35.438889,149.070925,"S35°26’20.00”, E149°04’15.33”",-35.43879611,149.0715458,688030.8547,6076313.781,570.5,227290.7,20813.6,21379,M2G Project Information Document,,Sample,0.37,41,6.5,"Low gradient, confined valley with floodplain pockets",6,21,Angle Crossing,16.3016833,315.6983167,6.630317,309.0679997,,,,,,,,,,,,,,,
M20131128-376,376,851,,,C:\DBImages\Larva\376.jpg,10.636,11.0316592,,Alan Couch,,,,,,,Wild caught Murrumbidgee,29-Aug-14,2013B,H,11.00,,376,2,315,225,C:\DBImages\O1\O1_376.jpg,,1.40,,,,C:\DBImages\O2\O2_376.jpg,,,G,1,A,,315,,,19-Aug-14,18.67,851,28-Nov-13,Drift net 2,00-Jan-00,403670,404493,823,,,00-Jan-00,1029405,1029510,105,added a mill,TRUE,TRUE,FALSE,,,28/11/2013 15:27,29/11/2013 9:31,18:04,29-Nov-13,,,625840,34768.88889,464,1005952,5,,,,,18.06666667,,2013,332,30-Nov-13,Murramore,986,28-Nov-13,Angle Crossing,359.786,21.049,7.036,6.82,93.42,3,Murrumbidgee,,,Murramore,-35.438889,149.070925,"S35°26’20.00”, E149°04’15.33”",-35.43879611,149.0715458,688030.8547,6076313.781,570.5,227290.7,20813.6,21379,M2G Project Information Document,,Sample,0.37,41,6.5,"Low gradient, confined valley with floodplain pockets",6,21,Angle Crossing,18.6680193,313.3319807,6.630317,306.7016637,,,,,,,,,,,,,,,
M20131128-377,377,851,,,C:\DBImages\Larva\377.jpg,9.385,9.734122,,Alan Couch,,,,,,,Wild caught Murrumbidgee,29-Aug-14,2013B,H,12.00,,377,,310,230,C:\DBImages\O1\O1_377.jpg,,1.35,,,,C:\DBImages\O2\O2_377.jpg,,,G,2,A,,310,,,28-Aug-14,18.37,851,28-Nov-13,Drift net 2,00-Jan-00,403670,404493,823,,,00-Jan-00,1029405,1029510,105,added a mill,TRUE,TRUE,FALSE,,,28/11/2013 15:27,29/11/2013 9:31,18:04,29-Nov-13,,,625840,34768.88889,464,1005952,5,,,,,18.06666667,,2013,332,30-Nov-13,Murramore,986,28-Nov-13,Angle Crossing,359.786,21.049,7.036,6.82,93.42,3,Murrumbidgee,,,Murramore,-35.438889,149.070925,"S35°26’20.00”, E149°04’15.33”",-35.43879611,149.0715458,688030.8547,6076313.781,570.5,227290.7,20813.6,21379,M2G Project Information Document,,Sample,0.37,41,6.5,"Low gradient, confined valley with floodplain pockets",6,21,Angle Crossing,18.3722273,313.6277727,6.630317,306.9974557,,,,,,,,,,,,,,,
M20131128-378,378,851,,,C:\DBImages\Larva\378.jpg,10.252,10.6333744,,Alan Couch,,,,,,,Wild caught Murrumbidgee,29-Aug-14,2013C,A,1.00,,378,,,,C:\DBImages\O1\O1_378.jpg,,,,,,C:\DBImages\O2\O2_378.jpg,,,G,3,A,,,,,28-Aug-14,,851,28-Nov-13,Drift net 2,00-Jan-00,403670,404493,823,,,00-Jan-00,1029405,1029510,105,added a mill,TRUE,TRUE,FALSE,,,28/11/2013 15:27,29/11/2013 9:31,18:04,29-Nov-13,,,625840,34768.88889,464,1005952,5,,,,,18.06666667,,2013,332,30-Nov-13,Murramore,986,28-Nov-13,Angle Crossing,359.786,21.049,7.036,6.82,93.42,3,Murrumbidgee,,,Murramore,-35.438889,149.070925,"S35°26’20.00”, E149°04’15.33”",-35.43879611,149.0715458,688030.8547,6076313.781,570.5,227290.7,20813.6,21379,M2G Project Information Document,,Sample,0.37,41,6.5,"Low gradient, confined valley with floodplain pockets",6,21,Angle Crossing,,,6.630317,,,,,,,,,,,,,,,,
L2013124-379,379,858,,,C:\DBImages\Larva\379.jpg,11.092,11.5046224,,Alan Couch,,,,,,,Wild caught Murrumbidgee,01-Sep-14,2013C,A,2.00,,379,,,,C:\DBImages\O1\O1_379.jpg,,,,,,C:\DBImages\O2\O2_379.jpg,,,G,4,A,,,,,29-Aug-14,,858,04-Dec-13,Drift net 1,00-Jan-00,508234,508718,484,26.10,21.50,00-Jan-00,948215,948550,335,Camera on board. Dropped cod end in water. Lost a little,TRUE,TRUE,FALSE,,,4/12/2013 16:25,5/12/2013 10:23,17:58,05-Dec-13,,,440316,25900.94118,409.5,882882,21,,,,,17.96666667,,2013,338,09-Dec-13,Lanyon,992,04-Dec-13,Angle Crossing,259.66,22.573,6.892,6.272,93.313,2,Murrumbidgee,,,Lanyon,-35.477983,149.064017,"S35°28’40.74”, E149°03’50.46”",-35.47801163,149.0639663,687251.8273,6071990.275,580,231166.7,13980.3,14236,M2G Project Information Document,Jeggerline,Sample,0.08,63,3.5,"Low gradient, 
open valley",7,14,Angle Crossing,,,5.613809,,,,,,,,,,,,,,,,
L2013124-380,380,858,,,C:\DBImages\Larva\380.jpg,10.701,11.0990772,,Alan Couch,,,,,,,Wild caught Murrumbidgee,01-Sep-14,2013C,A,3.00,,380,,,,C:\DBImages\O1\O1_380.jpg,,,,,,C:\DBImages\O2\O2_380.jpg,,,G,5,A,,,,,29-Aug-14,,858,04-Dec-13,Drift net 1,00-Jan-00,508234,508718,484,26.10,21.50,00-Jan-00,948215,948550,335,Camera on board. Dropped cod end in water. Lost a little,TRUE,TRUE,FALSE,,,4/12/2013 16:25,5/12/2013 10:23,17:58,05-Dec-13,,,440316,25900.94118,409.5,882882,21,,,,,17.96666667,,2013,338,09-Dec-13,Lanyon,992,04-Dec-13,Angle Crossing,259.66,22.573,6.892,6.272,93.313,2,Murrumbidgee,,,Lanyon,-35.477983,149.064017,"S35°28’40.74”, E149°03’50.46”",-35.47801163,149.0639663,687251.8273,6071990.275,580,231166.7,13980.3,14236,M2G Project Information Document,Jeggerline,Sample,0.08,63,3.5,"Low gradient, 
open valley",7,14,Angle Crossing,,,5.613809,,,,,,,,,,,,,,,,
L2013124-381,381,859,,,C:\DBImages\Larva\381.jpg,11.321,11.7421412,,Alan Couch,,,,,,,Wild caught Murrumbidgee,01-Sep-14,2013C,A,4.00,,381,,,,C:\DBImages\O1\O1_381.jpg,,,,,,C:\DBImages\O2\O2_381.jpg,,,G,6,A,,,,,29-Aug-14,,859,04-Dec-13,Drift net 2,00-Jan-00,326892,327101,209,26.10,21.50,00-Jan-00,404368,404460,92,,TRUE,TRUE,FALSE,,rained overnight,4/12/2013 16:27,5/12/2013 10:21,17:54,05-Dec-13,,,77568,4562.823529,150.5,323274,29,,,,,17.9,,2013,338,09-Dec-13,Lanyon,992,04-Dec-13,Angle Crossing,259.66,22.573,6.892,6.272,93.313,2,Murrumbidgee,,,Lanyon,-35.477983,149.064017,"S35°28’40.74”, E149°03’50.46”",-35.47801163,149.0639663,687251.8273,6071990.275,580,231166.7,13980.3,14236,M2G Project Information Document,Jeggerline,Sample,0.08,63,3.5,"Low gradient, 
open valley",7,14,Angle Crossing,,,5.613809,,,,,,,,,,,,,,,,
L2013124-382,382,859,,,C:\DBImages\Larva\382.jpg,11.189,11.6052308,,Alan Couch,,,,,,,Wild caught Murrumbidgee,01-Sep-14,2013C,A,5.00,,382,,,,C:\DBImages\O1\O1_382.jpg,,,,,,C:\DBImages\O2\O2_382.jpg,,,G,7,A,,,,,29-Aug-14,,859,04-Dec-13,Drift net 2,00-Jan-00,326892,327101,209,26.10,21.50,00-Jan-00,404368,404460,92,,TRUE,TRUE,FALSE,,rained overnight,4/12/2013 16:27,5/12/2013 10:21,17:54,05-Dec-13,,,77568,4562.823529,150.5,323274,29,,,,,17.9,,2013,338,09-Dec-13,Lanyon,992,04-Dec-13,Angle Crossing,259.66,22.573,6.892,6.272,93.313,2,Murrumbidgee,,,Lanyon,-35.477983,149.064017,"S35°28’40.74”, E149°03’50.46”",-35.47801163,149.0639663,687251.8273,6071990.275,580,231166.7,13980.3,14236,M2G Project Information Document,Jeggerline,Sample,0.08,63,3.5,"Low gradient, 
open valley",7,14,Angle Crossing,,,5.613809,,,,,,,,,,,,,,,,
L2013124-383,383,859,,,C:\DBImages\Larva\383.jpg,11.51,11.938172,,Alan Couch,,,,,,,Wild caught Murrumbidgee,01-Sep-14,2013C,A,6.00,,383,,,,C:\DBImages\O1\O1_383.jpg,,,,,,C:\DBImages\O2\O2_383.jpg,,,G,8,A,,,,,29-Aug-14,,859,04-Dec-13,Drift net 2,00-Jan-00,326892,327101,209,26.10,21.50,00-Jan-00,404368,404460,92,,TRUE,TRUE,FALSE,,rained overnight,4/12/2013 16:27,5/12/2013 10:21,17:54,05-Dec-13,,,77568,4562.823529,150.5,323274,29,,,,,17.9,,2013,338,09-Dec-13,Lanyon,992,04-Dec-13,Angle Crossing,259.66,22.573,6.892,6.272,93.313,2,Murrumbidgee,,,Lanyon,-35.477983,149.064017,"S35°28’40.74”, E149°03’50.46”",-35.47801163,149.0639663,687251.8273,6071990.275,580,231166.7,13980.3,14236,M2G Project Information Document,Jeggerline,Sample,0.08,63,3.5,"Low gradient, 
open valley",7,14,Angle Crossing,,,5.613809,,,,,,,,,,,,,,,,
B2013125-384,384,862,,,C:\DBImages\Larva\384.jpg,10.911,11.3168892,,Alan Couch,,,,,,,Wild caught Murrumbidgee,02-Sep-14,2013C,A,7.00,,384,,,,C:\DBImages\O1\O1_384.jpg,,,,,,C:\DBImages\O2\O2_384.jpg,,,G,9,A,,,,,29-Aug-14,,862,05-Dec-13,Drift net 1,00-Jan-00,948932,950006,1074,22.90,21.80,00-Jan-00,1298307,1298559,252,added a mill. Had camera on board,FALSE,FALSE,FALSE,,,5/12/2013 15:07,6/12/2013 11:06,19:59,06-Dec-13,,,349627,18401.42105,663,1589874,1,,,,,19.98333333,,2013,339,10-Dec-13,Bullen Range,993,05-Dec-13,Angle Crossing,254.978,20.619,6.934,6.544,91.964,5,Murrumbidgee,,,Bullen Range,-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,M2G Project Information Document,Fairvale,Sample,0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,Angle Crossing,,,6.917127,,,,,,,,,,,,,,,,
B2013125-385,385,863,,,C:\DBImages\Larva\385.jpg,10.411,10.7982892,,Alan Couch,,,,,,,Wild caught Murrumbidgee,02-Sep-14,2013C,A,8.00,,385,,,,C:\DBImages\O1\O1_385.jpg,,,,,,C:\DBImages\O2\O2_385.jpg,,,G,10,A,,,,,01-Sep-14,,863,05-Dec-13,Drift net 2,00-Jan-00,404483,404575,92,22.90,21.80,00-Jan-00,487137,487160,23,,TRUE,FALSE,FALSE,,,5/12/2013 15:09,6/12/2013 11:05,19:56,06-Dec-13,,,82677,4351.421053,57.5,137540,3,,,,,19.93333333,,2013,339,10-Dec-13,Bullen Range,993,05-Dec-13,Angle Crossing,254.978,20.619,6.934,6.544,91.964,5,Murrumbidgee,,,Bullen Range,-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,M2G Project Information Document,Fairvale,Sample,0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,Angle Crossing,,,6.917127,,,,,,,,,,,,,,,,
B2013125-386,386,863,,,C:\DBImages\Larva\386.jpg,10.879,11.2836988,,Alan Couch,,,,,,,Wild caught Murrumbidgee,02-Sep-14,2013C,A,9.00,,386,,,,C:\DBImages\O1\O1_386.jpg,,,,,,C:\DBImages\O2\O2_386.jpg,,,G,1,B,,,,,01-Sep-14,,863,05-Dec-13,Drift net 2,00-Jan-00,404483,404575,92,22.90,21.80,00-Jan-00,487137,487160,23,,TRUE,FALSE,FALSE,,,5/12/2013 15:09,6/12/2013 11:05,19:56,06-Dec-13,,,82677,4351.421053,57.5,137540,3,,,,,19.93333333,,2013,339,10-Dec-13,Bullen Range,993,05-Dec-13,Angle Crossing,254.978,20.619,6.934,6.544,91.964,5,Murrumbidgee,,,Bullen Range,-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,M2G Project Information Document,Fairvale,Sample,0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,Angle Crossing,,,6.917127,,,,,,,,,,,,,,,,
B2013125-387,387,863,,,C:\DBImages\Larva\387.jpg,10.125,10.50165,,Alan Couch,,,,,,,Wild caught Murrumbidgee,02-Sep-14,2013C,A,10.00,,387,,,,C:\DBImages\O1\O1_387.jpg,,,,,,C:\DBImages\O2\O2_387.jpg,,,G,2,B,,,,,01-Sep-14,,863,05-Dec-13,Drift net 2,00-Jan-00,404483,404575,92,22.90,21.80,00-Jan-00,487137,487160,23,,TRUE,FALSE,FALSE,,,5/12/2013 15:09,6/12/2013 11:05,19:56,06-Dec-13,,,82677,4351.421053,57.5,137540,3,,,,,19.93333333,,2013,339,10-Dec-13,Bullen Range,993,05-Dec-13,Angle Crossing,254.978,20.619,6.934,6.544,91.964,5,Murrumbidgee,,,Bullen Range,-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,M2G Project Information Document,Fairvale,Sample,0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,Angle Crossing,,,6.917127,,,,,,,,,,,,,,,,
M2013125-388,388,864,,,C:\DBImages\Larva\388.jpg,10.945,11.352154,,Alan Couch,,,,,,,Wild caught Murrumbidgee,02-Sep-14,2013C,A,11.00,,388,,,,C:\DBImages\O1\O1_388.jpg,,,,,,C:\DBImages\O2\O2_388.jpg,,,G,3,B,,,,,01-Sep-14,,864,05-Dec-13,Drift net 8,00-Jan-00,797278,797987,709,22.60,19.80,00-Jan-00,819504,819792,288,,FALSE,FALSE,FALSE,,,5/12/2013 13:58,6/12/2013 9:39,19:41,06-Dec-13,,,22514,1184.947368,498.5,1177457,127,,,,,19.68333333,,2013,339,10-Dec-13,Murramore,993,05-Dec-13,Angle Crossing,254.978,20.619,6.934,6.544,91.964,3,Murrumbidgee,,,Murramore,-35.438889,149.070925,"S35°26’20.00”, E149°04’15.33”",-35.43879611,149.0715458,688030.8547,6076313.781,570.5,227290.7,20813.6,21379,M2G Project Information Document,,Sample,0.37,41,6.5,"Low gradient, confined valley with floodplain pockets",6,21,Angle Crossing,,,6.917127,,,,,,,,,,,,,,,,
M2013125-389,389,864,,,C:\DBImages\Larva\389.jpg,10.027,10.4000044,,Alan Couch,,,,,,,Wild caught Murrumbidgee,02-Sep-14,2013C,A,12.00,,389,,,,C:\DBImages\O1\O1_389.jpg,,,,,,C:\DBImages\O2\O2_389.jpg,,,G,4,B,,,,,01-Sep-14,,864,05-Dec-13,Drift net 8,00-Jan-00,797278,797987,709,22.60,19.80,00-Jan-00,819504,819792,288,,FALSE,FALSE,FALSE,,,5/12/2013 13:58,6/12/2013 9:39,19:41,06-Dec-13,,,22514,1184.947368,498.5,1177457,127,,,,,19.68333333,,2013,339,10-Dec-13,Murramore,993,05-Dec-13,Angle Crossing,254.978,20.619,6.934,6.544,91.964,3,Murrumbidgee,,,Murramore,-35.438889,149.070925,"S35°26’20.00”, E149°04’15.33”",-35.43879611,149.0715458,688030.8547,6076313.781,570.5,227290.7,20813.6,21379,M2G Project Information Document,,Sample,0.37,41,6.5,"Low gradient, confined valley with floodplain pockets",6,21,Angle Crossing,,,6.917127,,,,,,,,,,,,,,,,
M2013125-390,390,864,,,C:\DBImages\Larva\390.jpg,11.195,11.611454,,Alan Couch,,,,,,,Wild caught Murrumbidgee,02-Sep-14,2013C,B,1.00,,390,,,,C:\DBImages\O1\O1_390.jpg,,,,,,C:\DBImages\O2\O2_390.jpg,,,G,5,B,,,,,02-Sep-14,,864,05-Dec-13,Drift net 8,00-Jan-00,797278,797987,709,22.60,19.80,00-Jan-00,819504,819792,288,,FALSE,FALSE,FALSE,,,5/12/2013 13:58,6/12/2013 9:39,19:41,06-Dec-13,,,22514,1184.947368,498.5,1177457,127,,,,,19.68333333,,2013,339,10-Dec-13,Murramore,993,05-Dec-13,Angle Crossing,254.978,20.619,6.934,6.544,91.964,3,Murrumbidgee,,,Murramore,-35.438889,149.070925,"S35°26’20.00”, E149°04’15.33”",-35.43879611,149.0715458,688030.8547,6076313.781,570.5,227290.7,20813.6,21379,M2G Project Information Document,,Sample,0.37,41,6.5,"Low gradient, confined valley with floodplain pockets",6,21,Angle Crossing,,,6.917127,,,,,,,,,,,,,,,,
M2013125-391,391,864,,,C:\DBImages\Larva\391.jpg,9.815,10.180118,,Alan Couch,,,,,,,Wild caught Murrumbidgee,02-Sep-14,2013C,B,2.00,,391,,,,C:\DBImages\O1\O1_391.jpg,,,,,,C:\DBImages\O2\O2_391.jpg,,,G,6,B,,,,,02-Sep-14,,864,05-Dec-13,Drift net 8,00-Jan-00,797278,797987,709,22.60,19.80,00-Jan-00,819504,819792,288,,FALSE,FALSE,FALSE,,,5/12/2013 13:58,6/12/2013 9:39,19:41,06-Dec-13,,,22514,1184.947368,498.5,1177457,127,,,,,19.68333333,,2013,339,10-Dec-13,Murramore,993,05-Dec-13,Angle Crossing,254.978,20.619,6.934,6.544,91.964,3,Murrumbidgee,,,Murramore,-35.438889,149.070925,"S35°26’20.00”, E149°04’15.33”",-35.43879611,149.0715458,688030.8547,6076313.781,570.5,227290.7,20813.6,21379,M2G Project Information Document,,Sample,0.37,41,6.5,"Low gradient, confined valley with floodplain pockets",6,21,Angle Crossing,,,6.917127,,,,,,,,,,,,,,,,
M2013125-392,392,864,,,C:\DBImages\Larva\392.jpg,10.849,11.2525828,,Alan Couch,,,,,,,Wild caught Murrumbidgee,02-Sep-14,2013C,B,3.00,,392,,,,C:\DBImages\O1\O1_392.jpg,,,,,,C:\DBImages\O2\O2_392.jpg,,,G,7,B,,,,,02-Sep-14,,864,05-Dec-13,Drift net 8,00-Jan-00,797278,797987,709,22.60,19.80,00-Jan-00,819504,819792,288,,FALSE,FALSE,FALSE,,,5/12/2013 13:58,6/12/2013 9:39,19:41,06-Dec-13,,,22514,1184.947368,498.5,1177457,127,,,,,19.68333333,,2013,339,10-Dec-13,Murramore,993,05-Dec-13,Angle Crossing,254.978,20.619,6.934,6.544,91.964,3,Murrumbidgee,,,Murramore,-35.438889,149.070925,"S35°26’20.00”, E149°04’15.33”",-35.43879611,149.0715458,688030.8547,6076313.781,570.5,227290.7,20813.6,21379,M2G Project Information Document,,Sample,0.37,41,6.5,"Low gradient, confined valley with floodplain pockets",6,21,Angle Crossing,,,6.917127,,,,,,,,,,,,,,,,
L20131211-393,393,869,,,C:\DBImages\Larva\393.jpg,10.398,10.7848056,,Alan Couch,,,,,,,Wild caught Murrumbidgee,02-Sep-14,2013C,B,4.00,,393,,,,C:\DBImages\O1\O1_393.jpg,,,,,,C:\DBImages\O2\O2_393.jpg,,,G,8,B,,,,,02-Sep-14,,869,11-Dec-13,Drift net 1,00-Jan-00,334228,334316,88,,,00-Jan-00,714079,714592,513,camera,TRUE,TRUE,FALSE,,,11/12/2013 15:22,12/12/2013 9:45,18:23,12-Dec-13,,,380364,21131.33333,300.5,662903,143,,,,,18.38333333,,2013,345,14-Dec-13,Lanyon,999,11-Dec-13,Angle Crossing,266.084,21.42,7.195,6.578,90.842,2,Murrumbidgee,,,Lanyon,-35.477983,149.064017,"S35°28’40.74”, E149°03’50.46”",-35.47801163,149.0639663,687251.8273,6071990.275,580,231166.7,13980.3,14236,M2G Project Information Document,Jeggerline,Sample,0.08,63,3.5,"Low gradient, 
open valley",7,14,Angle Crossing,,,6.38286,,,,,,,,,,,,,,,,
